PM10,PM25,SO2,NO2,O3,CO,Humidity,Temperature,WindDirection,WindSpeed,Evaporation,GlobalRadiation,SolarRadiation,DateTemp,Date,Day,Month,Year,Hour,Location,LocationInNum,LocationInNum,MaxDemand,Bill
53.081,38.058,0.0014,0.0148,0.0485,0.526,,,,,,,,26/05/2023,26/05/2023 14:00,26,5,2023,1400,KL,1,9482.163978,20132,4416.254704
55.21,34.092,0.0013,0.0137,0.0317,0.393,,,,,,,,26/05/2023,26/05/2023 15:00,26,5,2023,1500,KL,1,9482.163978,20132,4416.254704
14.159,8.558,0.0012,0.01,0.031, ,,,,,,,,26/05/2023,26/05/2023 16:00,26,5,2023,1600,KL,1,9482.163978,20132,4416.254704
26.127,17.145,0.0013,0.0144,0.0229, ,,,,,,,,26/05/2023,26/05/2023 17:00,26,5,2023,1700,KL,1,9482.163978,20132,4416.254704
25.937,16.586,0.0014,0.0235,0.0072,0.809,,,,,,,,26/05/2023,26/05/2023 18:00,26,5,2023,1800,KL,1,9482.163978,20132,4416.254704
31.47,24.771,0.0015,0.019,0.0101,0.611,,,,,,,,26/05/2023,26/05/2023 19:00,26,5,2023,1900,KL,1,9482.163978,20132,4416.254704
33.829,17.256,0.0015,0.0174,0.0068,0.716,,,,,,,,26/05/2023,26/05/2023 20:00,26,5,2023,2000,KL,1,9482.163978,20132,4416.254704
28.418,19.211,0.0021,0.0179,0.0018,0.777,,,,,,,,26/05/2023,26/05/2023 21:00,26,5,2023,2100,KL,1,9482.163978,20132,4416.254704
26.973,19.766,0.0017,0.0184,0.0005,0.773,,,,,,,,26/05/2023,26/05/2023 22:00,26,5,2023,2200,KL,1,9482.163978,20132,4416.254704
28.243,21.412,0.0016,0.0157,0.0005,0.682,,,,,,,,26/05/2023,26/05/2023 23:00,26,5,2023,2300,KL,1,9482.163978,20132,4416.254704
26.662,17.808,0.0021,0.0132,0.0006,0.252,,,,,,,,26/06/2023,26/06/2023 00:00,26,6,2023,0000,KL,1,8859.7875,19334,4051.65475
20.623,12.612,0.002,0.0119,0.0005,0.205,,,,,,,,26/06/2023,26/06/2023 01:00,26,6,2023,0100,KL,1,8859.7875,19334,4051.65475
19.51,11.632,0.0019,0.0109,0.0005,0.116,,,,,,,,26/06/2023,26/06/2023 02:00,26,6,2023,0200,KL,1,8859.7875,19334,4051.65475
25.434,17.876,0.002,0.0103,0.0005,0.133,,,,,,,,26/06/2023,26/06/2023 03:00,26,6,2023,0300,KL,1,8859.7875,19334,4051.65475
10.354,2.719,0.0019,0.0098,0.0005,0.141,,,,,,,,26/06/2023,26/06/2023 04:00,26,6,2023,0400,KL,1,8859.7875,19334,4051.65475
25.387,18.336,0.0019,0.0093,0.0006,0.048,,,,,,,,26/06/2023,26/06/2023 05:00,26,6,2023,0500,KL,1,8859.7875,19334,4051.65475
36.715,23.61,0.002,0.0129,0.0038,0.697,,,,,,,,26/06/2023,26/06/2023 10:00,26,6,2023,1000,KL,1,8859.7875,19334,4051.65475
48.7,34.651,0.0022,0.0157,0.0091,0.629,,,,,,,,26/06/2023,26/06/2023 11:00,26,6,2023,1100,KL,1,8859.7875,19334,4051.65475
44.521,30.3,0.0024,0.0172,0.0131,0.438,,,,,,,,26/06/2023,26/06/2023 12:00,26,6,2023,1200,KL,1,8859.7875,19334,4051.65475
41.761,23.554,0.0022,0.0139,0.0204,0.334,,,,,,,,26/06/2023,26/06/2023 13:00,26,6,2023,1300,KL,1,8859.7875,19334,4051.65475
26.409,5.818,0.0021,0.0132,0.0271,0.246,,,,,,,,26/06/2023,26/06/2023 14:00,26,6,2023,1400,KL,1,8859.7875,19334,4051.65475
30.868,14.854,0.0019,0.0096,0.0277,0.128,,,,,,,,26/06/2023,26/06/2023 15:00,26,6,2023,1500,KL,1,8859.7875,19334,4051.65475
22.395,10.973,0.002,0.0075,0.0229, ,,,,,,,,26/06/2023,26/06/2023 16:00,26,6,2023,1600,KL,1,8859.7875,19334,4051.65475
36.293,18.224,0.0019,0.0084,0.0218,0.096,,,,,,,,26/06/2023,26/06/2023 17:00,26,6,2023,1700,KL,1,8859.7875,19334,4051.65475
28.575,20.058,0.0022,0.0102,0.0164,0.348,,,,,,,,26/06/2023,26/06/2023 18:00,26,6,2023,1800,KL,1,8859.7875,19334,4051.65475
42.398,27.096,0.0022,0.012,0.011,0.419,,,,,,,,26/06/2023,26/06/2023 19:00,26,6,2023,1900,KL,1,8859.7875,19334,4051.65475
16.428,10.111,0.0022,0.0111,0.012,0.218,,,,,,,,26/06/2023,26/06/2023 21:00,26,6,2023,2100,KL,1,8859.7875,19334,4051.65475
10.123,2.502,0.0029,0.0121,0.0071,0.352,,,,,,,,26/06/2023,26/06/2023 22:00,26,6,2023,2200,KL,1,8859.7875,19334,4051.65475
16.232,9.535,0.0021,0.0111,0.0056,0.286,,,,,,,,26/06/2023,26/06/2023 23:00,26,6,2023,2300,KL,1,8859.7875,19334,4051.65475
47.966,27.977,0.003,0.0231,0.0017,0.391,,,,,,,,26/07/2023,26/07/2023 00:00,26,7,2023,0000,KL,1,7762.88172,17253,3444.284355
42.934,22.747,0.0029,0.021,0.0007,0.261,,,,,,,,26/07/2023,26/07/2023 01:00,26,7,2023,0100,KL,1,7762.88172,17253,3444.284355
40.048,20.613,0.0029,0.0177,0.0005,0.303,,,,,,,,26/07/2023,26/07/2023 02:00,26,7,2023,0200,KL,1,7762.88172,17253,3444.284355
32.117,13.573,0.0029,0.0154,0.0008,0.373,,,,,,,,26/07/2023,26/07/2023 03:00,26,7,2023,0300,KL,1,7762.88172,17253,3444.284355
41.278,26.513,0.0029,0.0133,0.0006,0.26,,,,,,,,26/07/2023,26/07/2023 04:00,26,7,2023,0400,KL,1,7762.88172,17253,3444.284355
32.889,16.584,0.003,0.0124,0.0005,0.262,,,,,,,,26/07/2023,26/07/2023 05:00,26,7,2023,0500,KL,1,7762.88172,17253,3444.284355
44.344,22.188,0.003,0.0147,0.0041,0.832,,,,,,,,26/07/2023,26/07/2023 10:00,26,7,2023,1000,KL,1,7762.88172,17253,3444.284355
48.726,25.216,0.003,0.012,0.0105,0.452,,,,,,,,26/07/2023,26/07/2023 11:00,26,7,2023,1100,KL,1,7762.88172,17253,3444.284355
31.988,7.904,0.0027,0.0099,0.0182,0.253,,,,,,,,26/07/2023,26/07/2023 12:00,26,7,2023,1200,KL,1,7762.88172,17253,3444.284355
38.833,14.383,0.0026,0.0108,0.0259,0.264,,,,,,,,26/07/2023,26/07/2023 13:00,26,7,2023,1300,KL,1,7762.88172,17253,3444.284355
45.604,24.5,0.0025,0.0105,0.0291,0.26,,,,,,,,26/07/2023,26/07/2023 14:00,26,7,2023,1400,KL,1,7762.88172,17253,3444.284355
38.433,15.905,0.0026,0.0097,0.0256,0.312,,,,,,,,26/07/2023,26/07/2023 15:00,26,7,2023,1500,KL,1,7762.88172,17253,3444.284355
36.478,15.131,0.0026,0.0083,0.0316,0.212,,,,,,,,26/07/2023,26/07/2023 16:00,26,7,2023,1600,KL,1,7762.88172,17253,3444.284355
48.091,23.935,0.0025,0.0097,0.031,0.271,,,,,,,,26/07/2023,26/07/2023 17:00,26,7,2023,1700,KL,1,7762.88172,17253,3444.284355
31.058,7.401,0.0025,0.0122,0.0313,0.366,,,,,,,,26/07/2023,26/07/2023 18:00,26,7,2023,1800,KL,1,7762.88172,17253,3444.284355
51.989,22.678,0.0027,0.0133,0.0282,0.484,,,,,,,,26/07/2023,26/07/2023 19:00,26,7,2023,1900,KL,1,7762.88172,17253,3444.284355
53.14,25.018,0.0028,0.0211,0.0144,0.715,,,,,,,,26/07/2023,26/07/2023 20:00,26,7,2023,2000,KL,1,7762.88172,17253,3444.284355
70.048,38.639,0.0028,0.0243,0.0052,0.873,,,,,,,,26/07/2023,26/07/2023 21:00,26,7,2023,2100,KL,1,7762.88172,17253,3444.284355
46.631,27.887,0.0026,0.0238,0.0021, ,,,,,,,,26/07/2023,26/07/2023 22:00,26,7,2023,2200,KL,1,7762.88172,17253,3444.284355
40.614,23.097,0.0026,0.0215,0.0017,0.532,,,,,,,,26/07/2023,26/07/2023 23:00,26,7,2023,2300,KL,1,7762.88172,17253,3444.284355
38.098,26.834,0.0018,0.0173,0.0004,0.573,,,,,,,,26/08/2023,26/08/2023 00:00,26,8,2023,0000,KL,1,7390.15457,15683,4546.278132
40.227,28.13,0.0025,0.0158,0.0004,0.573,,,,,,,,26/08/2023,26/08/2023 01:00,26,8,2023,0100,KL,1,7390.15457,15683,4546.278132
33.565,23.506,0.0018,0.0145,0.0006,0.429,,,,,,,,26/08/2023,26/08/2023 02:00,26,8,2023,0200,KL,1,7390.15457,15683,4546.278132
36.742,25.853,0.0017,0.0113,0.0013,0.338,,,,,,,,26/08/2023,26/08/2023 03:00,26,8,2023,0300,KL,1,7390.15457,15683,4546.278132
23.864,14.293,0.0016,0.0109,0.0009,0.287,,,,,,,,26/08/2023,26/08/2023 04:00,26,8,2023,0400,KL,1,7390.15457,15683,4546.278132
33.823,23.212,0.0015,0.0102,0.0006,0.26,,,,,,,,26/08/2023,26/08/2023 05:00,26,8,2023,0500,KL,1,7390.15457,15683,4546.278132
41.306,27.061,0.0022,0.0075,0.0005,0.633,,,,,,,,26/08/2023,26/08/2023 08:00,26,8,2023,0800,KL,1,7390.15457,15683,4546.278132
34.895,21.285,0.002,0.0098,0.0011,0.899,,,,,,,,26/08/2023,26/08/2023 10:00,26,8,2023,1000,KL,1,7390.15457,15683,4546.278132
43.88,32.655,0.0017,0.0115,0.0029, ,,,,,,,,26/08/2023,26/08/2023 11:00,26,8,2023,1100,KL,1,7390.15457,15683,4546.278132
26.735,20.352,0.0017,0.0117,0.0051, ,,,,,,,,26/08/2023,26/08/2023 12:00,26,8,2023,1200,KL,1,7390.15457,15683,4546.278132
24.165,18.75,0.0016,0.0104,0.0098, ,,,,,,,,26/08/2023,26/08/2023 13:00,26,8,2023,1300,KL,1,7390.15457,15683,4546.278132
26.184,20.715,0.0016,0.0125,0.01, ,,,,,,,,26/08/2023,26/08/2023 14:00,26,8,2023,1400,KL,1,7390.15457,15683,4546.278132
20.867,18.463,0.0017,0.0151,0.0182,0.473,,,,,,,,26/08/2023,26/08/2023 15:00,26,8,2023,1500,KL,1,7390.15457,15683,4546.278132
25.347,18.294,0.0018,0.0185,0.0356,0.43,,,,,,,,26/08/2023,26/08/2023 16:00,26,8,2023,1600,KL,1,7390.15457,15683,4546.278132
32.645,24.453,0.0016,0.0143,0.0511,0.292,,,,,,,,26/08/2023,26/08/2023 17:00,26,8,2023,1700,KL,1,7390.15457,15683,4546.278132
35.583,26.397,0.0017,0.0147,0.0366,0.425,,,,,,,,26/08/2023,26/08/2023 18:00,26,8,2023,1800,KL,1,7390.15457,15683,4546.278132
43.613,29.814,0.0016,0.0133,0.0215,0.363,,,,,,,,26/08/2023,26/08/2023 19:00,26,8,2023,1900,KL,1,7390.15457,15683,4546.278132
28.888,20.385,0.0016,0.0159,0.015,0.473,,,,,,,,26/08/2023,26/08/2023 20:00,26,8,2023,2000,KL,1,7390.15457,15683,4546.278132
20.532,14.092,0.0016,0.017,0.0101,0.486,,,,,,,,26/08/2023,26/08/2023 21:00,26,8,2023,2100,KL,1,7390.15457,15683,4546.278132
33.212,26.136,0.0018,0.0165,0.0074,0.658,,,,,,,,26/08/2023,26/08/2023 22:00,26,8,2023,2200,KL,1,7390.15457,15683,4546.278132
21.05,11.93,0.0018,0.0177,0.0016,0.763,,,,,,,,26/08/2023,26/08/2023 23:00,26,8,2023,2300,KL,1,7390.15457,15683,4546.278132
34.956,23.325,0.0022,0.0211,0.0006,0.541,,,,,,,,26/09/2023,26/09/2023 00:00,26,9,2023,0000,KL,1,7336.9125,16070,4544.277153
38.539,28.099,0.0022,0.0202,0.0005,0.501,,,,,,,,26/09/2023,26/09/2023 01:00,26,9,2023,0100,KL,1,7336.9125,16070,4544.277153
34.369,24.069,0.0021,0.0171,0.0007,0.433,,,,,,,,26/09/2023,26/09/2023 02:00,26,9,2023,0200,KL,1,7336.9125,16070,4544.277153
31.734,22.207,0.0021,0.0146,0.0005,0.422,,,,,,,,26/09/2023,26/09/2023 03:00,26,9,2023,0300,KL,1,7336.9125,16070,4544.277153
37.732,27.716,0.0021,0.0119,0.0005,0.414,,,,,,,,26/09/2023,26/09/2023 04:00,26,9,2023,0400,KL,1,7336.9125,16070,4544.277153
29.521,19.226,0.0021,0.011,0.0006,0.411,,,,,,,,26/09/2023,26/09/2023 05:00,26,9,2023,0500,KL,1,7336.9125,16070,4544.277153
44.921,30.348,0.0023,0.017,0.0027,1.068,,,,,,,,26/09/2023,26/09/2023 10:00,26,9,2023,1000,KL,1,7336.9125,16070,4544.277153
40.124,29.826,0.0026,0.0147,0.0073, ,,,,,,,,26/09/2023,26/09/2023 11:00,26,9,2023,1100,KL,1,7336.9125,16070,4544.277153
48.202,38.12,0.0021,0.0157,0.0211,0.599,,,,,,,,26/09/2023,26/09/2023 12:00,26,9,2023,1200,KL,1,7336.9125,16070,4544.277153
48.579,35.082,0.002,0.0163,0.0248,0.579,,,,,,,,26/09/2023,26/09/2023 13:00,26,9,2023,1300,KL,1,7336.9125,16070,4544.277153
50.381,31.964,0.0021,0.0182,0.0254,0.62,,,,,,,,26/09/2023,26/09/2023 14:00,26,9,2023,1400,KL,1,7336.9125,16070,4544.277153
41.577,25.796,0.002,0.0172,0.0207,0.533,,,,,,,,26/09/2023,26/09/2023 15:00,26,9,2023,1500,KL,1,7336.9125,16070,4544.277153
61.075,34.954,0.0022,0.0158,0.0302,0.494,,,,,,,,26/09/2023,26/09/2023 16:00,26,9,2023,1600,KL,1,7336.9125,16070,4544.277153
61.988,41.718,0.0022,0.0122,0.0408,0.436,,,,,,,,26/09/2023,26/09/2023 17:00,26,9,2023,1700,KL,1,7336.9125,16070,4544.277153
72.687,46.37,0.0024,0.016,0.0328,0.671,,,,,,,,26/09/2023,26/09/2023 18:00,26,9,2023,1800,KL,1,7336.9125,16070,4544.277153
72.892,47.157,0.0027,0.0258,0.0157,1.093,,,,,,,,26/09/2023,26/09/2023 19:00,26,9,2023,1900,KL,1,7336.9125,16070,4544.277153
77.028,54.091,0.0023,0.026,0.0082,1.043,,,,,,,,26/09/2023,26/09/2023 20:00,26,9,2023,2000,KL,1,7336.9125,16070,4544.277153
58.549,44.245,0.0022,0.0241,0.0027,0.769,,,,,,,,26/09/2023,26/09/2023 21:00,26,9,2023,2100,KL,1,7336.9125,16070,4544.277153
61.332,48.954,0.0022,0.0225,0.0019,0.719,,,,,,,,26/09/2023,26/09/2023 22:00,26,9,2023,2200,KL,1,7336.9125,16070,4544.277153
55.599,43.131,0.0022,0.0208,0.0018,0.611,,,,,,,,26/09/2023,26/09/2023 23:00,26,9,2023,2300,KL,1,7336.9125,16070,4544.277153
26.659,21.338,0.002,0.0092,0.0005,0.315,,,,,,,,26/10/2023,26/10/2023 00:00,26,10,2023,0000,KL,1,8816.158602,19468,5371.138911
33.87,28.123,0.002,0.0086,0.0005,0.24,,,,,,,,26/10/2023,26/10/2023 01:00,26,10,2023,0100,KL,1,8816.158602,19468,5371.138911
28.179,20.716,0.0021,0.0078,0.0004,0.249,,,,,,,,26/10/2023,26/10/2023 02:00,26,10,2023,0200,KL,1,8816.158602,19468,5371.138911
14.624,4.778,0.0019,0.0072,0.0005,0.243,,,,,,,,26/10/2023,26/10/2023 03:00,26,10,2023,0300,KL,1,8816.158602,19468,5371.138911
27.932,18.72,0.0018,0.0065,0.0005,0.173,,,,,,,,26/10/2023,26/10/2023 04:00,26,10,2023,0400,KL,1,8816.158602,19468,5371.138911
22.483,14.074,0.0018,0.0062,0.0005,0.153,,,,,,,,26/10/2023,26/10/2023 05:00,26,10,2023,0500,KL,1,8816.158602,19468,5371.138911
26.873,16.252,0.0024,0.0064,0.0006,0.753,,,,,,,,26/10/2023,26/10/2023 08:00,26,10,2023,0800,KL,1,8816.158602,19468,5371.138911
44.213,31.199,0.0021,0.0124,0.0082,0.859,,,,,,,,26/10/2023,26/10/2023 10:00,26,10,2023,1000,KL,1,8816.158602,19468,5371.138911
30.59,25.029,0.0019,0.0099,0.018,0.389,,,,,,,,26/10/2023,26/10/2023 11:00,26,10,2023,1100,KL,1,8816.158602,19468,5371.138911
19.167,11.761,0.0019,0.0131,0.0293,0.394,,,,,,,,26/10/2023,26/10/2023 12:00,26,10,2023,1200,KL,1,8816.158602,19468,5371.138911
26.148,16.201,0.0018,0.0154,0.035,0.487,,,,,,,,26/10/2023,26/10/2023 13:00,26,10,2023,1300,KL,1,8816.158602,19468,5371.138911
44.225,37.432,0.002,0.0134,0.0554,0.431,,,,,,,,26/10/2023,26/10/2023 14:00,26,10,2023,1400,KL,1,8816.158602,19468,5371.138911
28.112,18.397,0.0018,0.0119,0.0405, ,,,,,,,,26/10/2023,26/10/2023 15:00,26,10,2023,1500,KL,1,8816.158602,19468,5371.138911
23.01,15.635,0.0018,0.012,0.0266,0.273,,,,,,,,26/10/2023,26/10/2023 16:00,26,10,2023,1600,KL,1,8816.158602,19468,5371.138911
21.876,18.478,0.0018,0.0113,0.0201,0.252,,,,,,,,26/10/2023,26/10/2023 17:00,26,10,2023,1700,KL,1,8816.158602,19468,5371.138911
13.746,10.415,0.002,0.0173,0.0088,0.734,,,,,,,,26/10/2023,26/10/2023 18:00,26,10,2023,1800,KL,1,8816.158602,19468,5371.138911
28.145,22.22,0.0019,0.0192,0.005,0.668,,,,,,,,26/10/2023,26/10/2023 19:00,26,10,2023,1900,KL,1,8816.158602,19468,5371.138911
8.859,3.315,0.0019,0.0179,0.004,0.684,,,,,,,,26/10/2023,26/10/2023 20:00,26,10,2023,2000,KL,1,8816.158602,19468,5371.138911
15.549,7.868,0.0021,0.0175,0.0006,0.941,,,,,,,,26/10/2023,26/10/2023 21:00,26,10,2023,2100,KL,1,8816.158602,19468,5371.138911
34.43,28.286,0.0022,0.0153,0.0006,0.898,,,,,,,,26/10/2023,26/10/2023 22:00,26,10,2023,2200,KL,1,8816.158602,19468,5371.138911
37.11,28.167,0.002,0.0134,0.0005,0.614,,,,,,,,26/10/2023,26/10/2023 23:00,26,10,2023,2300,KL,1,8816.158602,19468,5371.138911
22.005,16.208,0.001,0.0132,0.0086,0.226,,,,,,,,26/11/2023,26/11/2023 00:00,26,11,2023,0000,KL,1,8635.3,18123,5267.341944
18.303,16.296,0.001,0.0127,0.007,0.201,,,,,,,,26/11/2023,26/11/2023 01:00,26,11,2023,0100,KL,1,8635.3,18123,5267.341944
16.509,9.933,0.001,0.013,0.0046,0.252,,,,,,,,26/11/2023,26/11/2023 02:00,26,11,2023,0200,KL,1,8635.3,18123,5267.341944
18.715,11.102,0.001,0.014,0.0016,0.326,,,,,,,,26/11/2023,26/11/2023 03:00,26,11,2023,0300,KL,1,8635.3,18123,5267.341944
19.366,15.651,0.001,0.0129,0.0009,0.314,,,,,,,,26/11/2023,26/11/2023 04:00,26,11,2023,0400,KL,1,8635.3,18123,5267.341944
11.897,2.831,0.0011,0.0111,0.0008,0.288,,,,,,,,26/11/2023,26/11/2023 05:00,26,11,2023,0500,KL,1,8635.3,18123,5267.341944
6.881,0.843,0.0006,0.0076,0.0179,0.165,,,,,,,,26/11/2023,26/11/2023 13:00,26,11,2023,1300,KL,1,8635.3,18123,5267.341944
21.832,18.924,0.0002,0.0069,0.0218,0.117,,,,,,,,26/11/2023,26/11/2023 14:00,26,11,2023,1400,KL,1,8635.3,18123,5267.341944
29.946,26.967,0.0002,0.0065,0.0223,0.142,,,,,,,,26/11/2023,26/11/2023 15:00,26,11,2023,1500,KL,1,8635.3,18123,5267.341944
8.775,4.405,0.0002,0.0059,0.0223,0.059,,,,,,,,26/11/2023,26/11/2023 16:00,26,11,2023,1600,KL,1,8635.3,18123,5267.341944
23.122,17.801,0.0002,0.0066,0.0201, ,,,,,,,,26/11/2023,26/11/2023 17:00,26,11,2023,1700,KL,1,8635.3,18123,5267.341944
24.241,17.326,0.0003,0.0073,0.0152,0.099,,,,,,,,26/11/2023,26/11/2023 18:00,26,11,2023,1800,KL,1,8635.3,18123,5267.341944
16.007,9.016,0.0001,0.0087,0.0096,0.382,,,,,,,,26/11/2023,26/11/2023 19:00,26,11,2023,1900,KL,1,8635.3,18123,5267.341944
19.677,14.186,0.0001,0.0096,0.0073,0.264,,,,,,,,26/11/2023,26/11/2023 20:00,26,11,2023,2000,KL,1,8635.3,18123,5267.341944
19.071,13.776,0.0002,0.0114,0.0053,0.289,,,,,,,,26/11/2023,26/11/2023 21:00,26,11,2023,2100,KL,1,8635.3,18123,5267.341944
18.95,14.521,0.0001,0.0129,0.0026,0.293,,,,,,,,26/11/2023,26/11/2023 22:00,26,11,2023,2200,KL,1,8635.3,18123,5267.341944
14.765,9.45,0.0012,0.0134,0.0013,0.218,,,,,,,,26/11/2023,26/11/2023 23:00,26,11,2023,2300,KL,1,8635.3,18123,5267.341944
12.628,8.672,0.0003,0.0043,0.0121,0.109,,,,,,,,26/12/2023,26/12/2023 00:00,26,12,2023,0000,KL,1,8435.888441,18469,5148.837621
10.785,6.822,0.0003,0.0043,0.0112,0.119,,,,,,,,26/12/2023,26/12/2023 01:00,26,12,2023,0100,KL,1,8435.888441,18469,5148.837621
10.105,5.182,0.0003,0.0031,0.0134,0.087,,,,,,,,26/12/2023,26/12/2023 02:00,26,12,2023,0200,KL,1,8435.888441,18469,5148.837621
23.717,10.377,0.0002,0.0059,0.0083,0.263,,,,,,,,26/12/2023,26/12/2023 03:00,26,12,2023,0300,KL,1,8435.888441,18469,5148.837621
19.226,17.144,0.0002,0.0034,0.0122,0.152,,,,,,,,26/12/2023,26/12/2023 04:00,26,12,2023,0400,KL,1,8435.888441,18469,5148.837621
8.169,6.019,0.0002,0.0024,0.0136,0.086,,,,,,,,26/12/2023,26/12/2023 05:00,26,12,2023,0500,KL,1,8435.888441,18469,5148.837621
43.841,35.408,0.0001,0.0136,0.019,0.414,,,,,,,,26/12/2023,26/12/2023 12:00,26,12,2023,1200,KL,1,8435.888441,18469,5148.837621
12.869,10.479,0,0.0064,0.0167,0.178,,,,,,,,26/12/2023,26/12/2023 13:00,26,12,2023,1300,KL,1,8435.888441,18469,5148.837621
15.942,8.817,0,0.0051,0.02,0.218,,,,,,,,26/12/2023,26/12/2023 14:00,26,12,2023,1400,KL,1,8435.888441,18469,5148.837621
21.955,17.248,0,0.0029,0.0164,0.166,,,,,,,,26/12/2023,26/12/2023 15:00,26,12,2023,1500,KL,1,8435.888441,18469,5148.837621
12.348,7.83,0.0001,0.0034,0.0146,0.126,,,,,,,,26/12/2023,26/12/2023 16:00,26,12,2023,1600,KL,1,8435.888441,18469,5148.837621
14.263,9.623,0.0001,0.0042,0.0139,0.101,,,,,,,,26/12/2023,26/12/2023 17:00,26,12,2023,1700,KL,1,8435.888441,18469,5148.837621
13.203,8.63,0.0001,0.0052,0.0135,0.129,,,,,,,,26/12/2023,26/12/2023 18:00,26,12,2023,1800,KL,1,8435.888441,18469,5148.837621
12.231,8.766,0.0001,0.0058,0.0126, ,,,,,,,,26/12/2023,26/12/2023 19:00,26,12,2023,1900,KL,1,8435.888441,18469,5148.837621
20.599,13.64,0.0002,0.011,0.0048,0.466,,,,,,,,26/12/2023,26/12/2023 20:00,26,12,2023,2000,KL,1,8435.888441,18469,5148.837621
18.39,11.936,0.0002,0.0095,0.0052,0.285,,,,,,,,26/12/2023,26/12/2023 21:00,26,12,2023,2100,KL,1,8435.888441,18469,5148.837621
12.436,7.306,0.0001,0.0078,0.0059,0.282,,,,,,,,26/12/2023,26/12/2023 22:00,26,12,2023,2200,KL,1,8435.888441,18469,5148.837621
10.909,6.142,0.0002,0.0096,0.0039,0.279,,,,,,,,26/12/2023,26/12/2023 23:00,26,12,2023,2300,KL,1,8435.888441,18469,5148.837621
52.538,35.56,0.0031,0.0082,0.0007,0.543,,,,,,,,27/01/2023,27/01/2023 00:00,27,1,2023,0000,KL,1,7691.446237,18101,3464.183468
45.526,30.288,0.0025,0.0061,0.0023,0.301,,,,,,,,27/01/2023,27/01/2023 01:00,27,1,2023,0100,KL,1,7691.446237,18101,3464.183468
38.738,24.289,0.0025,0.004,0.0045,0.21,,,,,,,,27/01/2023,27/01/2023 02:00,27,1,2023,0200,KL,1,7691.446237,18101,3464.183468
38.429,24.251,0.0025,0.0064,0.0012,0.25,,,,,,,,27/01/2023,27/01/2023 03:00,27,1,2023,0300,KL,1,7691.446237,18101,3464.183468
38.275,23.555,0.0025,0.0053,0.0014,0.266,,,,,,,,27/01/2023,27/01/2023 04:00,27,1,2023,0400,KL,1,7691.446237,18101,3464.183468
43.83,29.544,0.0024,0.0034,0.0039,0.185,,,,,,,,27/01/2023,27/01/2023 05:00,27,1,2023,0500,KL,1,7691.446237,18101,3464.183468
47.813,32.568,0.0029,0.0065,0.0008,0.342,,,,,,,,27/01/2023,27/01/2023 06:00,27,1,2023,0600,KL,1,7691.446237,18101,3464.183468
39.045,22.608,0.0027,0.0056,0.0006,0.459,,,,,,,,27/01/2023,27/01/2023 07:00,27,1,2023,0700,KL,1,7691.446237,18101,3464.183468
57.617,38.321,0.0031,0.0104,0.0028,0.989,,,,,,,,27/01/2023,27/01/2023 10:00,27,1,2023,1000,KL,1,7691.446237,18101,3464.183468
57.972,38.571,0.0027,0.0101,0.016,0.56,,,,,,,,27/01/2023,27/01/2023 11:00,27,1,2023,1100,KL,1,7691.446237,18101,3464.183468
26.368,5.694,0.0025,0.0079,0.0365,0.407,,,,,,,,27/01/2023,27/01/2023 13:00,27,1,2023,1300,KL,1,7691.446237,18101,3464.183468
50.293,21.992,0.0025,0.0053,0.0437,0.286,,,,,,,,27/01/2023,27/01/2023 14:00,27,1,2023,1400,KL,1,7691.446237,18101,3464.183468
51.501,30.375,0.0031,0.005,0.0384,0.293,,,,,,,,27/01/2023,27/01/2023 15:00,27,1,2023,1500,KL,1,7691.446237,18101,3464.183468
38.206,25.457,0.0025,0.0045,0.0227, ,,,,,,,,27/01/2023,27/01/2023 16:00,27,1,2023,1600,KL,1,7691.446237,18101,3464.183468
34.8,24.972,0.0026,0.0052,0.0185, ,,,,,,,,27/01/2023,27/01/2023 17:00,27,1,2023,1700,KL,1,7691.446237,18101,3464.183468
43.497,28.883,0.0027,0.0093,0.0121,0.416,,,,,,,,27/01/2023,27/01/2023 18:00,27,1,2023,1800,KL,1,7691.446237,18101,3464.183468
42.11,26.954,0.0028,0.0137,0.0037,0.814,,,,,,,,27/01/2023,27/01/2023 19:00,27,1,2023,1900,KL,1,7691.446237,18101,3464.183468
59.788,47.068,0.0033,0.0152,0.0008,1.11,,,,,,,,27/01/2023,27/01/2023 20:00,27,1,2023,2000,KL,1,7691.446237,18101,3464.183468
47.85,32.872,0.003,0.012,0.0015,0.772,,,,,,,,27/01/2023,27/01/2023 21:00,27,1,2023,2100,KL,1,7691.446237,18101,3464.183468
39.71,33.424,0.0025,0.0082,0.0018,0.483,,,,,,,,27/01/2023,27/01/2023 22:00,27,1,2023,2200,KL,1,7691.446237,18101,3464.183468
41.263,30.866,0.0026,0.0083,0.0007,0.525,,,,,,,,27/01/2023,27/01/2023 23:00,27,1,2023,2300,KL,1,7691.446237,18101,3464.183468
18.055,13.019,0.0009,0.0075,0.0182,0.205,,,,,,,,27/02/2023,27/02/2023 00:00,27,2,2023,0000,KL,1,7473.419643,16638,3362.373735
14.849,10.024,0.0009,0.0065,0.0187,0.193,,,,,,,,27/02/2023,27/02/2023 01:00,27,2,2023,0100,KL,1,7473.419643,16638,3362.373735
16.217,11.166,0.0008,0.0079,0.0149,0.24,,,,,,,,27/02/2023,27/02/2023 02:00,27,2,2023,0200,KL,1,7473.419643,16638,3362.373735
