PM10,PM25,SO2,NO2,O3,CO,Humidity,Temperature,WindDirection,WindSpeed,Evaporation,GlobalRadiation,SolarRadiation,DateTemp,Date,Day,Month,Year,Hour,Location,LocationInNum,Usage,MaxDemand,Bill
15.842,10.871,0.001,0.004,0.0074,0.408,82,26.197,57.759,0.954,3.5,16.45,0,12/2/2021,12/2/2021 4:00,12,2,2021,0400,KL,1,5994.93006,12310,2424.924926
10.597,5.305,0.0009,0.0045,0.0061,0.408,84.567,25.667,64.134,0.55,3.5,16.45,0,12/2/2021,12/2/2021 5:00,12,2,2021,0500,KL,1,5994.93006,12310,2424.924926
17.032,12.03,0.0012,0.0075,0.0035,0.397,86.883,25.165,79.813,0.52,3.5,16.45,0,12/2/2021,12/2/2021 6:00,12,2,2021,0600,KL,1,5994.93006,12310,2424.924926
15.952,9.712,0.0012,0.0096,0.0023,0.445,85.282,25.405,83.875,0.618,3.5,16.45,0,12/2/2021,12/2/2021 7:00,12,2,2021,0700,KL,1,5994.93006,12310,2424.924926
19.714,13.139,0.0011,0.0091,0,0.513,81.484,25.758,74.825,1.001,3.5,16.45,0,12/2/2021,12/2/2021 8:00,12,2,2021,0800,KL,1,5994.93006,12310,2424.924926
16.366,9.969,0,0.0083,0.0067,0.59,79.513,26.223,78.582,0.727,3.5,16.45,10.312,12/2/2021,12/2/2021 9:00,12,2,2021,0900,KL,1,5994.93006,12310,2424.924926
15.089,11.344,0.0012,0.0041,0.0152,0.446,70.02,28.685,286.113,0.843,3.5,16.45,232.541,12/2/2021,12/2/2021 10:00,12,2,2021,1000,KL,1,5994.93006,12310,2424.924926
17.741,14.222,0.001,0.004,0.0223,0,59.417,31.967,345.933,4.534,3.5,16.45,419.487,12/2/2021,12/2/2021 11:00,12,2,2021,1100,KL,1,5994.93006,12310,2424.924926
12.992,6.503,0.0012,0,0.0325,0.456,57.194,32.694,313.832,6.346,3.5,16.45,435.573,12/2/2021,12/2/2021 12:00,12,2,2021,1200,KL,1,5994.93006,12310,2424.924926
22.167,16.247,0.0012,0.0039,0.0342,0.539,55.833,33.349,329.511,6.143,3.5,16.45,432.772,12/2/2021,12/2/2021 13:00,12,2,2021,1300,KL,1,5994.93006,12310,2424.924926
17.157,12.966,0.0012,0.0034,0.0307,0.5,52.617,34.26,332.039,4.517,3.5,16.45,434.507,12/2/2021,12/2/2021 14:00,12,2,2021,1400,KL,1,5994.93006,12310,2424.924926
22.2,18.48,0.0013,0.004,0.0377,0.505,51.383,34.418,313.56,0,3.5,16.45,376.269,12/2/2021,12/2/2021 15:00,12,2,2021,1500,KL,1,5994.93006,12310,2424.924926
12.97,6.305,0.0011,0.0062,0.0376,0.533,61.084,31.687,297.222,0,3.5,16.45,168.906,12/2/2021,12/2/2021 16:00,12,2,2021,1600,KL,1,5994.93006,12310,2424.924926
23.791,18.503,0.0011,0.009,0.04,0.63,71.206,29.444,77.262,1.488,3.5,16.45,58.93,12/2/2021,12/2/2021 17:00,12,2,2021,1700,KL,1,5994.93006,12310,2424.924926
26.627,21.843,0.0011,0.0074,0.0285,0.607,77.154,28.074,59.292,1.461,3.5,16.45,21.179,12/2/2021,12/2/2021 18:00,12,2,2021,1800,KL,1,5994.93006,12310,2424.924926
18.495,13.134,0.001,0.0087,0.024,0.677,78.154,28.1,59.251,1.33,3.5,16.45,24.312,12/2/2021,12/2/2021 19:00,12,2,2021,1900,KL,1,5994.93006,12310,2424.924926
19.006,14.348,0.001,0.0064,0.0194,0.569,81.684,26.959,60.521,2.032,3.5,16.45,1.588,12/2/2021,12/2/2021 20:00,12,2,2021,2000,KL,1,5994.93006,12310,2424.924926
21.26,17.102,0.001,0.0067,0.0165,0.603,82.919,26.534,66.833,1.207,3.5,16.45,0,12/2/2021,12/2/2021 21:00,12,2,2021,2100,KL,1,5994.93006,12310,2424.924926
12.236,7.111,0.001,0.0079,0.0102,0.583,84.21,26.338,62.572,1.396,3.5,16.45,0,12/2/2021,12/2/2021 22:00,12,2,2021,2200,KL,1,5994.93006,12310,2424.924926
11.819,6.677,0.001,0.0069,0.0078,0.545,83.134,26.513,57.563,1.548,3.5,16.45,0,12/2/2021,12/2/2021 23:00,12,2,2021,2300,KL,1,5994.93006,12310,2424.924926
10.752,7.205,0.0009,0.0045,0.0094,0.444,82.467,26.584,62.107,1.293,5.4,20.47,0,13/2/2021,13/2/2021 0:00,13,2,2021,0000,KL,1,5994.93006,12310,2424.924926
10.682,7.563,0.001,0.0038,0.0097,0.416,80.883,26.69,65.071,1.613,5.4,20.47,0,13/2/2021,13/2/2021 1:00,13,2,2021,0100,KL,1,5994.93006,12310,2424.924926
8.742,5.113,0.0009,0.0023,0.0105,0.374,80.183,26.639,73.72,1.363,5.4,20.47,0,13/2/2021,13/2/2021 2:00,13,2,2021,0200,KL,1,5994.93006,12310,2424.924926
10.93,8.503,0.0009,0.0023,0.0097,0.377,80.238,26.339,78.524,0.814,5.4,20.47,0,13/2/2021,13/2/2021 3:00,13,2,2021,0300,KL,1,5994.93006,12310,2424.924926
12.823,8.718,0.0015,0.0053,0.0051,0.435,84.617,25.657,65.967,0.496,5.4,20.47,0,13/2/2021,13/2/2021 4:00,13,2,2021,0400,KL,1,5994.93006,12310,2424.924926
18.576,14.111,0.0025,0.0086,0.0011,0.493,88.215,25.223,74.601,0.49,5.4,20.47,0,13/2/2021,13/2/2021 5:00,13,2,2021,0500,KL,1,5994.93006,12310,2424.924926
19.285,6.903,0.0016,0.0067,0.0025,0.347,86.583,24.892,48.945,0.288,5.4,20.47,0,13/2/2021,13/2/2021 6:00,13,2,2021,0600,KL,1,5994.93006,12310,2424.924926
17.161,9.18,0.0013,0.007,0.0021,0.399,86.383,24.618,48.52,0.402,5.4,20.47,0,13/2/2021,13/2/2021 7:00,13,2,2021,0700,KL,1,5994.93006,12310,2424.924926
14.119,6.895,0.0013,0.008,0,0.674,87.567,24.345,66.956,0.488,5.4,20.47,0,13/2/2021,13/2/2021 8:00,13,2,2021,0800,KL,1,5994.93006,12310,2424.924926
25.472,14.188,0,0.0075,0.0047,0.719,80.62,26.742,73.011,0.74,5.4,20.47,19.634,13/2/2021,13/2/2021 9:00,13,2,2021,0900,KL,1,5994.93006,12310,2424.924926
10.736,5.122,0.0013,0.0032,0.0129,0.454,68.136,29.52,55.276,1.383,5.4,20.47,257.878,13/2/2021,13/2/2021 10:00,13,2,2021,1000,KL,1,5994.93006,12310,2424.924926
5.805,2.08,0.0011,0.002,0.0177,0,60.617,31.528,243.907,0,5.4,20.47,455.285,13/2/2021,13/2/2021 11:00,13,2,2021,1100,KL,1,5994.93006,12310,2424.924926
6.585,2.184,0.0012,0,0.0257,0.469,55.98,32.643,343.249,0,5.4,20.47,396.906,13/2/2021,13/2/2021 12:00,13,2,2021,1200,KL,1,5994.93006,12310,2424.924926
11.111,6.624,0.0011,0.0033,0.0299,0.455,54.408,33.108,307.843,0,5.4,20.47,394.365,13/2/2021,13/2/2021 13:00,13,2,2021,1300,KL,1,5994.93006,12310,2424.924926
11.455,5.978,0.0011,0.0033,0.0306,0.48,53.412,33.634,234.18,0,5.4,20.47,309.547,13/2/2021,13/2/2021 14:00,13,2,2021,1400,KL,1,5994.93006,12310,2424.924926
17.147,11.842,0.0012,0.005,0.046,0.543,50.284,34.797,303.494,0,5.4,20.47,600.22,13/2/2021,13/2/2021 15:00,13,2,2021,1500,KL,1,5994.93006,12310,2424.924926
19.485,13.151,0.0012,0.0051,0.0456,0.544,51.659,34.233,330.636,0,5.4,20.47,200.652,13/2/2021,13/2/2021 16:00,13,2,2021,1600,KL,1,5994.93006,12310,2424.924926
24.004,17.077,0.0015,0.0096,0.051,0.639,59.683,32.666,283.75,0.534,5.4,20.47,81.63,13/2/2021,13/2/2021 17:00,13,2,2021,1700,KL,1,5994.93006,12310,2424.924926
29.649,16.915,0.0014,0.0076,0.0504,0.558,66.683,30.755,138.128,1.179,5.4,20.47,101.462,13/2/2021,13/2/2021 18:00,13,2,2021,1800,KL,1,5994.93006,12310,2424.924926
22.997,18.4,0.0014,0.0099,0.0412,0.625,68.891,30.026,121.191,1.514,5.4,20.47,57.309,13/2/2021,13/2/2021 19:00,13,2,2021,1900,KL,1,5994.93006,12310,2424.924926
24.211,20.084,0.0011,0.0072,0.0308,0.619,76.268,28.414,67.639,1.94,5.4,20.47,3.482,13/2/2021,13/2/2021 20:00,13,2,2021,2000,KL,1,5994.93006,12310,2424.924926
26.433,21.703,0.0012,0.0104,0.0211,0.8,79.039,27.742,60.302,1.653,5.4,20.47,0,13/2/2021,13/2/2021 21:00,13,2,2021,2100,KL,1,5994.93006,12310,2424.924926
19.103,14.203,0.0011,0.0092,0.0123,0.718,81.017,27.35,65.896,1.354,5.4,20.47,0,13/2/2021,13/2/2021 22:00,13,2,2021,2200,KL,1,5994.93006,12310,2424.924926
27.375,20.72,0.0011,0.0119,0.0062,0.837,83.183,27.033,71.091,0.994,5.4,20.47,0,13/2/2021,13/2/2021 23:00,13,2,2021,2300,KL,1,5994.93006,12310,2424.924926
29.934,23.029,0.0012,0.0106,0.0036,0.746,84.767,26.638,70.662,0.903,4.5,20.75,0,14/2/2021,14/2/2021 0:00,14,2,2021,0000,KL,1,5994.93006,12310,2424.924926
22.551,16.067,0.0011,0.0073,0.0052,0.587,85.405,26.223,63.085,1.025,4.5,20.75,0,14/2/2021,14/2/2021 1:00,14,2,2021,0100,KL,1,5994.93006,12310,2424.924926
18.732,12.784,0.001,0.0047,0.0076,0.499,85.733,25.864,65.737,1.102,4.5,20.75,0,14/2/2021,14/2/2021 2:00,14,2,2021,0200,KL,1,5994.93006,12310,2424.924926
17.857,11.433,0.001,0.0044,0.0071,0.485,85.983,25.694,71.112,0.921,4.5,20.75,0,14/2/2021,14/2/2021 3:00,14,2,2021,0300,KL,1,5994.93006,12310,2424.924926
20.089,14.308,0.001,0.0036,0.0074,0.457,85.367,25.812,68.412,1.144,4.5,20.75,0,14/2/2021,14/2/2021 4:00,14,2,2021,0400,KL,1,5994.93006,12310,2424.924926
18.578,12.781,0.001,0.0033,0.0079,0.475,85.35,25.772,67.563,1.323,4.5,20.75,0,14/2/2021,14/2/2021 5:00,14,2,2021,0500,KL,1,5994.93006,12310,2424.924926
20.827,15.14,0.0011,0.0036,0.0099,0.449,85.75,25.623,68.255,0.942,4.5,20.75,0,14/2/2021,14/2/2021 6:00,14,2,2021,0600,KL,1,5994.93006,12310,2424.924926
22.495,16.864,0.001,0.0047,0.0107,0.512,84.533,25.812,78.397,0.691,4.5,20.75,0,14/2/2021,14/2/2021 7:00,14,2,2021,0700,KL,1,5994.93006,12310,2424.924926
26.33,20.094,0.001,0.0075,0,0.616,84.769,25.661,269.548,4.694,4.5,20.75,0.008,14/2/2021,14/2/2021 8:00,14,2,2021,0800,KL,1,5994.93006,12310,2424.924926
20.576,14.383,0,0.005,0.0137,0.598,81.036,26.523,68.011,1.306,4.5,20.75,29.734,14/2/2021,14/2/2021 9:00,14,2,2021,0900,KL,1,5994.93006,12310,2424.924926
23.246,17.541,0.0012,0.0035,0.0214,0.581,71.875,28.887,121.635,2.622,4.5,20.75,246.677,14/2/2021,14/2/2021 10:00,14,2,2021,1000,KL,1,5994.93006,12310,2424.924926
19.621,13.695,0.0011,0.0031,0.0247,0,64.15,30.855,82.504,2.223,4.5,20.75,342.305,14/2/2021,14/2/2021 11:00,14,2,2021,1100,KL,1,5994.93006,12310,2424.924926
15.576,11.064,0.0011,0,0.0283,0.47,59.133,32.213,350.674,0,4.5,20.75,495.654,14/2/2021,14/2/2021 12:00,14,2,2021,1200,KL,1,5994.93006,12310,2424.924926
20.764,16.153,0.0011,0.003,0.0361,0.504,54.755,33.673,343.826,0,4.5,20.75,571.944,14/2/2021,14/2/2021 13:00,14,2,2021,1300,KL,1,5994.93006,12310,2424.924926
23.892,18.709,0.0012,0.0037,0.0423,0.514,51.45,34.318,307.586,0,4.5,20.75,462.599,14/2/2021,14/2/2021 14:00,14,2,2021,1400,KL,1,5994.93006,12310,2424.924926
24.47,18.988,0.0012,0.0035,0.038,0.489,47.867,35.563,332.604,0,4.5,20.75,726.595,14/2/2021,14/2/2021 15:00,14,2,2021,1500,KL,1,5994.93006,12310,2424.924926
10.066,7.044,0.001,0.0039,0.0304,0.501,45.317,36.392,328.295,2.506,4.5,20.75,553.084,14/2/2021,14/2/2021 16:00,14,2,2021,1600,KL,1,5994.93006,12310,2424.924926
10.537,4.626,0.001,0.0024,0.0267,0.444,43.067,36.407,283.784,4.47,4.5,20.75,398.781,14/2/2021,14/2/2021 17:00,14,2,2021,1700,KL,1,5994.93006,12310,2424.924926
26.582,18.875,0.0013,0.0073,0.0525,0.589,51.18,35.19,301.945,4.016,4.5,20.75,201.868,14/2/2021,14/2/2021 18:00,14,2,2021,1800,KL,1,5994.93006,12310,2424.924926
30.708,19.793,0.0019,0.0122,0.0549,0.706,62.567,32.508,176.815,0.666,4.5,20.75,46.941,14/2/2021,14/2/2021 19:00,14,2,2021,1900,KL,1,5994.93006,12310,2424.924926
32.518,24.698,0.0015,0.0075,0.0426,0.712,66.558,31.084,183.945,0.552,4.5,20.75,7.342,14/2/2021,14/2/2021 20:00,14,2,2021,2000,KL,1,5994.93006,12310,2424.924926
28.029,20.806,0.0014,0.0106,0.0403,0.7,66.891,30.139,132.597,1.012,4.5,20.75,0,14/2/2021,14/2/2021 21:00,14,2,2021,2100,KL,1,5994.93006,12310,2424.924926
24.231,18.739,0.0012,0.0125,0.033,0.737,68.02,29.446,86.062,0.801,4.5,20.75,0,14/2/2021,14/2/2021 22:00,14,2,2021,2200,KL,1,5994.93006,12310,2424.924926
31.905,24.038,0.0013,0.0115,0.034,0.731,74.267,29.13,125.781,0.411,4.5,20.75,0,14/2/2021,14/2/2021 23:00,14,2,2021,2300,KL,1,5994.93006,12310,2424.924926
29.199,20.996,0.0014,0.0087,0.0312,0.615,77.567,28.655,75.359,0.965,5.5,23.88,0,15/2/2021,15/2/2021 0:00,15,2,2021,0000,KL,1,5994.93006,12310,2424.924926
19.75,16.706,0.0011,0.005,0.0253,0.526,81.08,27.008,55.808,1.709,5.5,23.88,0,15/2/2021,15/2/2021 1:00,15,2,2021,0100,KL,1,5994.93006,12310,2424.924926
21.742,17.177,0.001,0.0052,0.0165,0.501,83.235,26.622,59.625,1.319,5.5,23.88,0,15/2/2021,15/2/2021 2:00,15,2,2021,0200,KL,1,5994.93006,12310,2424.924926
18.029,12.506,0.001,0.0035,0.0147,0.492,83.411,26.428,59.513,1.792,5.5,23.88,0,15/2/2021,15/2/2021 3:00,15,2,2021,0300,KL,1,5994.93006,12310,2424.924926
17.028,11.463,0.001,0.0028,0.0159,0.484,83.467,26.23,65.772,1.338,5.5,23.88,0,15/2/2021,15/2/2021 4:00,15,2,2021,0400,KL,1,5994.93006,12310,2424.924926
22.62,15.534,0.001,0.0028,0.0177,0.493,82.428,26.187,61.542,1.679,5.5,23.88,0,15/2/2021,15/2/2021 5:00,15,2,2021,0500,KL,1,5994.93006,12310,2424.924926
22.114,14.614,0.001,0.0037,0.0174,0.474,81.985,26.014,61.69,1.763,5.5,23.88,0,15/2/2021,15/2/2021 6:00,15,2,2021,0600,KL,1,5994.93006,12310,2424.924926
24.324,17.643,0.001,0.0053,0.0143,0.535,83.517,25.578,141.762,0,5.5,23.88,0,15/2/2021,15/2/2021 7:00,15,2,2021,0700,KL,1,5994.93006,12310,2424.924926
24.422,17.546,0.0009,0.0076,0,0.651,82.643,25.602,101.437,3.172,5.5,23.88,0.525,15/2/2021,15/2/2021 8:00,15,2,2021,0800,KL,1,5994.93006,12310,2424.924926
26.158,18.727,0,0.0086,0.012,0.723,78.834,26.553,79.63,1.483,5.5,23.88,37.077,15/2/2021,15/2/2021 9:00,15,2,2021,0900,KL,1,5994.93006,12310,2424.924926
24.098,18.111,0.0011,0.0039,0.021,0.564,70.006,28.605,64.6,1.958,5.5,23.88,265.403,15/2/2021,15/2/2021 10:00,15,2,2021,1000,KL,1,5994.93006,12310,2424.924926
24.621,17.96,0.0012,0.0043,0.0294,0,61.679,30.933,220.257,0.326,5.5,23.88,439.411,15/2/2021,15/2/2021 11:00,15,2,2021,1100,KL,1,5994.93006,12310,2424.924926
24.02,17.348,0.0013,0,0.0388,0.569,55.584,32.797,291.054,0,5.5,23.88,541.045,15/2/2021,15/2/2021 12:00,15,2,2021,1200,KL,1,5994.93006,12310,2424.924926
18.253,9.835,0.0013,0.0059,0.0446,0.597,54.301,33.359,301.148,0,5.5,23.88,608.079,15/2/2021,15/2/2021 13:00,15,2,2021,1300,KL,1,5994.93006,12310,2424.924926
33.37,23.488,0.0015,0.0058,0.0475,0.603,49.2,34.767,331.168,0,5.5,23.88,422.847,15/2/2021,15/2/2021 14:00,15,2,2021,1400,KL,1,5994.93006,12310,2424.924926
16.993,6.364,0.0013,0.0055,0.0354,0.574,46.767,35.05,333.896,3.002,5.5,23.88,489.76,15/2/2021,15/2/2021 15:00,15,2,2021,1500,KL,1,5994.93006,12310,2424.924926
21.146,16.903,0.0012,0.004,0.031,0.546,43.779,35.92,239.148,2.19,5.5,23.88,557.541,15/2/2021,15/2/2021 16:00,15,2,2021,1600,KL,1,5994.93006,12310,2424.924926
18.772,11.437,0.0011,0.0043,0.0321,0.582,43.093,36.079,244.461,0.649,5.5,23.88,472.554,15/2/2021,15/2/2021 17:00,15,2,2021,1700,KL,1,5994.93006,12310,2424.924926
31,17.734,0.0012,0.0074,0.0445,0.739,53.96,34.176,35.004,2.672,5.5,23.88,166.324,15/2/2021,15/2/2021 18:00,15,2,2021,1800,KL,1,5994.93006,12310,2424.924926
33.395,18.88,0.0012,0.0116,0.0431,0.817,63.75,32.059,133.727,0.19,5.5,23.88,15.178,15/2/2021,15/2/2021 19:00,15,2,2021,1900,KL,1,5994.93006,12310,2424.924926
32.491,24.405,0.0014,0.0105,0.0344,0.69,66.296,30.414,111.509,1.274,5.5,23.88,1.83,15/2/2021,15/2/2021 20:00,15,2,2021,2000,KL,1,5994.93006,12310,2424.924926
46.889,23.571,0.0015,0.0164,0.0277,0.81,70.191,29.756,128.988,0.79,5.5,23.88,0,15/2/2021,15/2/2021 21:00,15,2,2021,2100,KL,1,5994.93006,12310,2424.924926
42.03,31.251,0.0015,0.0138,0.0365,0.767,74.345,28.819,106.793,0.409,5.5,23.88,0,15/2/2021,15/2/2021 22:00,15,2,2021,2200,KL,1,5994.93006,12310,2424.924926
38.145,30.179,0.0015,0.013,0.0347,0.723,75.117,28.447,139.039,0.743,5.5,23.88,0,15/2/2021,15/2/2021 23:00,15,2,2021,2300,KL,1,5994.93006,12310,2424.924926
33.846,26.587,0.0018,0.014,0.029,0.711,75.785,28.219,128.856,0.41,4.5,20.91,0,16/2/2021,16/2/2021 0:00,16,2,2021,0000,KL,1,5994.93006,12310,2424.924926
35.594,27.684,0.002,0.0136,0.02,0.676,77.56,27.948,74.568,0.936,4.5,20.91,0,16/2/2021,16/2/2021 1:00,16,2,2021,0100,KL,1,5994.93006,12310,2424.924926
25.681,16.814,0.0013,0.0069,0.0176,0.555,77.534,27.364,59.628,1.96,4.5,20.91,0,16/2/2021,16/2/2021 2:00,16,2,2021,0200,KL,1,5994.93006,12310,2424.924926
28.197,19.13,0.0011,0.0041,0.0238,0.531,76.967,26.888,62.466,1.72,4.5,20.91,0,16/2/2021,16/2/2021 3:00,16,2,2021,0300,KL,1,5994.93006,12310,2424.924926
25.452,16.226,0.0011,0.0028,0.0275,0.531,76,26.687,64.192,1.387,4.5,20.91,0,16/2/2021,16/2/2021 4:00,16,2,2021,0400,KL,1,5994.93006,12310,2424.924926
27.018,18.136,0.001,0.0028,0.0284,0.537,76.467,26.25,61.765,1.289,4.5,20.91,0,16/2/2021,16/2/2021 5:00,16,2,2021,0500,KL,1,5994.93006,12310,2424.924926
28.62,18.513,0.0011,0.0044,0.0285,0.513,77,26.002,63.484,1.581,4.5,20.91,0,16/2/2021,16/2/2021 6:00,16,2,2021,0600,KL,1,5994.93006,12310,2424.924926
38.254,28.506,0.001,0.0055,0.0276,0.572,77,25.852,66.103,1.412,4.5,20.91,0,16/2/2021,16/2/2021 7:00,16,2,2021,0700,KL,1,5994.93006,12310,2424.924926
31.507,24.096,0.0011,0.0081,0,0.666,77.734,25.56,57.078,1.696,4.5,20.91,0.469,16/2/2021,16/2/2021 8:00,16,2,2021,0800,KL,1,5994.93006,12310,2424.924926
29.255,19.873,0,0.008,0.0298,0.711,73.076,26.335,62.34,1.521,4.5,20.91,52.4,16/2/2021,16/2/2021 9:00,16,2,2021,0900,KL,1,5994.93006,12310,2424.924926
33.991,23.99,0.0012,0.0063,0.0329,0.653,67.9,27.67,60.629,1.937,4.5,20.91,200.414,16/2/2021,16/2/2021 10:00,16,2,2021,1000,KL,1,5994.93006,12310,2424.924926
31.111,21.422,0.0012,0.0052,0.0358,0,61.405,30.115,70.854,1.656,4.5,20.91,422.829,16/2/2021,16/2/2021 11:00,16,2,2021,1100,KL,1,5994.93006,12310,2424.924926
23.1,15.012,0.0013,0,0.0394,0.602,57.65,31.5,2.717,2.237,4.5,20.91,422.683,16/2/2021,16/2/2021 12:00,16,2,2021,1200,KL,1,5994.93006,12310,2424.924926
31.056,17.347,0.0013,0.0119,0.0455,0.739,55.767,32.553,34.423,0.173,4.5,20.91,264.854,16/2/2021,16/2/2021 13:00,16,2,2021,1300,KL,1,5994.93006,12310,2424.924926
43.843,27.756,0.0016,0.0103,0.0605,0.74,58.984,32.275,193.553,0.431,4.5,20.91,309.278,16/2/2021,16/2/2021 14:00,16,2,2021,1400,KL,1,5994.93006,12310,2424.924926
62.091,49.532,0.002,0.012,0.0683,0.772,58.5,32.448,215.428,0.549,4.5,20.91,324.803,16/2/2021,16/2/2021 15:00,16,2,2021,1500,KL,1,5994.93006,12310,2424.924926
42.982,27.868,0.0023,0.0108,0.0633,0.71,56.083,33.167,286.876,7.837,4.5,20.91,318.433,16/2/2021,16/2/2021 16:00,16,2,2021,1600,KL,1,5994.93006,12310,2424.924926
36.684,22.254,0.0017,0.011,0.0559,0.698,53.984,33.715,223.727,0.095,4.5,20.91,248.846,16/2/2021,16/2/2021 17:00,16,2,2021,1700,KL,1,5994.93006,12310,2424.924926
57.388,39.518,0.0014,0.0151,0.0656,0.822,60.909,31.758,69.503,1.354,4.5,20.91,35.379,16/2/2021,16/2/2021 18:00,16,2,2021,1800,KL,1,5994.93006,12310,2424.924926
49.921,28.447,0.0014,0.0201,0.0538,1.091,68.087,30.441,133.496,0.351,4.5,20.91,0.078,16/2/2021,16/2/2021 19:00,16,2,2021,1900,KL,1,5994.93006,12310,2424.924926
46.582,31.895,0.0014,0.0172,0.0372,0.978,72.105,29.482,138.11,0.352,4.5,20.91,0,16/2/2021,16/2/2021 20:00,16,2,2021,2000,KL,1,5994.93006,12310,2424.924926
52.028,34.819,0.0023,0.0204,0.0306,0.887,72.67,29.044,128.201,0.293,4.5,20.91,0,16/2/2021,16/2/2021 21:00,16,2,2021,2100,KL,1,5994.93006,12310,2424.924926
54.035,35.672,0.003,0.0213,0.0296,0.838,73.167,28.778,124.354,0.286,4.5,20.91,0,16/2/2021,16/2/2021 22:00,16,2,2021,2200,KL,1,5994.93006,12310,2424.924926
39.263,26.517,0.0019,0.0106,0.0402,0.71,71.283,28.737,122.221,0.563,4.5,20.91,0,16/2/2021,16/2/2021 23:00,16,2,2021,2300,KL,1,5994.93006,12310,2424.924926
31.76,21.589,0.0016,0.0095,0.037,0.683,71.417,28.537,97.914,0.676,6.6,19.37,0,17/2/2021,17/2/2021 0:00,17,2,2021,0000,KL,1,5994.93006,12310,2424.924926
43.459,33.13,0.0013,0.023,0.0112,0.826,79.084,27.685,60.188,1.279,6.6,19.37,0,17/2/2021,17/2/2021 1:00,17,2,2021,0100,KL,1,5994.93006,12310,2424.924926
42.709,31.591,0.0015,0.0123,0.0194,0.682,80.867,27.359,48.711,0.524,6.6,19.37,0,17/2/2021,17/2/2021 2:00,17,2,2021,0200,KL,1,5994.93006,12310,2424.924926
41.337,32.266,0.0014,0.0135,0.0121,0.649,80.934,26.89,62.862,1.519,6.6,19.37,0,17/2/2021,17/2/2021 3:00,17,2,2021,0300,KL,1,5994.93006,12310,2424.924926
34.333,26.294,0.0012,0.0137,0.0093,0.633,81.211,26.608,69.525,0.914,6.6,19.37,0,17/2/2021,17/2/2021 4:00,17,2,2021,0400,KL,1,5994.93006,12310,2424.924926
33.179,24.255,0.0012,0.0081,0.0123,0.601,81.967,26.238,58.305,1.33,6.6,19.37,0,17/2/2021,17/2/2021 5:00,17,2,2021,0500,KL,1,5994.93006,12310,2424.924926
31.642,25.053,0.0011,0.0054,0.0168,0.527,81.033,26.117,60.954,1.333,6.6,19.37,0,17/2/2021,17/2/2021 6:00,17,2,2021,0600,KL,1,5994.93006,12310,2424.924926
31.921,24.848,0.0012,0.007,0.0173,0.547,80.667,25.702,350.097,1.965,6.6,19.37,0,17/2/2021,17/2/2021 7:00,17,2,2021,0700,KL,1,5994.93006,12310,2424.924926
35.982,26.231,0.0012,0.0136,0,0.799,80.417,25.324,75.026,1.305,6.6,19.37,0.806,17/2/2021,17/2/2021 8:00,17,2,2021,0800,KL,1,5994.93006,12310,2424.924926
30.202,21.221,0,0.011,0.0172,0.739,75.784,26.21,59.247,1.77,6.6,19.37,46.019,17/2/2021,17/2/2021 9:00,17,2,2021,0900,KL,1,5994.93006,12310,2424.924926
28.769,20.872,0.0013,0.0064,0.0249,0.592,67.75,28.075,64.156,1.918,6.6,19.37,264.324,17/2/2021,17/2/2021 10:00,17,2,2021,1000,KL,1,5994.93006,12310,2424.924926
27.917,20.534,0.0013,0.0051,0.0319,0,59.284,30.518,27.434,3.008,6.6,19.37,435.976,17/2/2021,17/2/2021 11:00,17,2,2021,1100,KL,1,5994.93006,12310,2424.924926
27.413,20.272,0.0017,0,0.0404,0.555,53.664,32.231,349.452,7.555,6.6,19.37,586.235,17/2/2021,17/2/2021 12:00,17,2,2021,1200,KL,1,5994.93006,12310,2424.924926
18.236,6.253,0.0012,0.0045,0.0416,0.558,50.067,32.623,23.583,3.284,6.6,19.37,535.479,17/2/2021,17/2/2021 13:00,17,2,2021,1300,KL,1,5994.93006,12310,2424.924926
25.506,19.701,0.0012,0.004,0.0463,0.536,47.717,33.435,313.558,0,6.6,19.37,497.86,17/2/2021,17/2/2021 14:00,17,2,2021,1400,KL,1,5994.93006,12310,2424.924926
29.731,19.998,0.0014,0.0069,0.0475,0.569,46.417,33.994,283.587,5.636,6.6,19.37,302.712,17/2/2021,17/2/2021 15:00,17,2,2021,1500,KL,1,5994.93006,12310,2424.924926
36.642,28.922,0.0014,0.0092,0.0425,0.62,49.067,33.337,304.94,5.469,6.6,19.37,131.599,17/2/2021,17/2/2021 16:00,17,2,2021,1600,KL,1,5994.93006,12310,2424.924926
21.51,13.667,0.0013,0.0088,0.045,0.639,46.833,34.455,345.727,6.92,6.6,19.37,299.557,17/2/2021,17/2/2021 17:00,17,2,2021,1700,KL,1,5994.93006,12310,2424.924926
23.554,12.74,0.0016,0.0118,0.0466,0.745,53.317,32.212,71.87,0.713,6.6,19.37,6.366,17/2/2021,17/2/2021 18:00,17,2,2021,1800,KL,1,5994.93006,12310,2424.924926
53.506,39.757,0.0016,0.0186,0.0537,0.857,78.017,27.632,156.58,0.205,6.6,19.37,0,17/2/2021,17/2/2021 19:00,17,2,2021,1900,KL,1,5994.93006,12310,2424.924926
29.708,24.318,0.0012,0.0176,0.0416,0.847,87.8,25.453,122.471,0.155,6.6,19.37,0,17/2/2021,17/2/2021 20:00,17,2,2021,2000,KL,1,5994.93006,12310,2424.924926
